,B10_Area3for2_A_Ahu1_DOAS_FanSuEh_FlSu,B10_Area3for2_A_Ahu2_DOAS_FanSuEh_FlSu,B10_Area3for2_A_Ahu2_FCU_FanRc_FlSu,B10_Area3for2_A_Ahu3_DOAS_FanSuEh_FlSu,B10_Area3for2_A_Ahu4_DOAS_FanSuEh_FlSu
2017-01-03 08:05:00+08:00,155.453333537,0.0,35.9833335877,34.6000010172,45.3733329773
2017-01-03 08:10:00+08:00,150.079994201,0.0,36.2000007629,33.8249998093,44.4599990845
2017-01-03 08:15:00+08:00,149.253326416,0.0,36.7833340963,34.1000022888,45.7866655985
2017-01-03 08:20:00+08:00,146.979995728,0.0,36.5250015259,36.1500015259,45.3799991608
2017-01-03 08:25:00+08:00,149.559997559,0.0,36.7166671753,34.6833343506,46.1199989319
2017-01-03 08:30:00+08:00,147.079994201,0.0,36.4249992371,33.2750005722,46.2799987793
2017-01-03 08:35:00+08:00,148.679997762,0.0,36.5166676839,33.6500015259,45.7333310445
2017-01-03 08:40:00+08:00,150.699996948,0.0,36.625,34.8250007629,45.9399986267
2017-01-03 08:45:00+08:00,148.773330688,0.0,36.7500012716,36.3333333333,45.2400004069
2017-01-03 08:50:00+08:00,149.339996338,0.0,36.6000003815,33.1000003815,46.8399982452
2017-01-03 08:55:00+08:00,148.66666158,0.0,36.6000010173,33.3333339691,45.6799990336
2017-01-03 09:00:00+08:00,48.8399982453,0.0,37.2250003815,32.5249996185,46.0399990081
2017-01-03 09:05:00+08:00,47.5733324687,0.0,45.4500007629,33.3666674296,46.5199979146
2017-01-03 09:10:00+08:00,47.9799995422,0.0,101.975002289,34.5750007629,43.9400005341
2017-01-03 09:15:00+08:00,49.1599985759,0.0,126.466669719,32.8833332062,45.1333325704
2017-01-03 09:20:00+08:00,49.1000003815,0.0,129.0,33.3250007629,44.7199993134
2017-01-03 09:25:00+08:00,48.5066655477,0.0,130.650009155,69.5833346049,44.77333196
2017-01-03 09:30:00+08:00,49.7599983216,0.0,131.050003052,101.825000763,46.5799999237
2017-01-03 09:35:00+08:00,48.6266644796,0.0,130.383336385,119.100001017,46.2533327739
2017-01-03 09:40:00+08:00,49.5599994659,0.0,125.299999237,121.575000763,47.2799987793
2017-01-03 09:45:00+08:00,48.7066663106,0.0,128.283335368,118.266667684,46.4933306376
2017-01-03 09:50:00+08:00,49.2999992371,0.0,130.625,114.575000763,46.1199989319
2017-01-03 09:55:00+08:00,49.6133333842,0.0,132.0,119.833333333,45.0
2017-01-03 10:00:00+08:00,49.9799995422,0.0,133.375,117.925003052,44.5799999237
2017-01-03 10:05:00+08:00,49.0933316549,0.0,129.633338928,115.933336894,46.2533327738
2017-01-03 10:10:00+08:00,49.0799980164,0.0,135.575004578,120.350002289,46.2999992371
2017-01-03 10:15:00+08:00,49.4133326213,0.0,127.08333842,112.983337403,46.4933319092
2017-01-03 10:20:00+08:00,49.1399993897,0.0,134.900001526,120.850002289,44.6199989318
2017-01-03 10:25:00+08:00,49.3999977112,0.0,132.633336385,117.66666921,47.066666921
2017-01-03 10:30:00+08:00,48.8799991608,0.0,136.625,116.924999237,46.1000003815
2017-01-03 10:35:00+08:00,49.2399991353,0.0,122.816670736,119.233334859,44.7333323161
2017-01-03 10:40:00+08:00,48.8199996948,0.0,132.150009155,116.250003815,45.9200000763
2017-01-03 10:45:00+08:00,49.7599995931,0.0,133.783340454,117.466669719,45.1999994914
2017-01-03 10:50:00+08:00,49.8999996185,0.0,131.175003052,119.225002289,45.359998703
2017-01-03 10:55:00+08:00,49.6933314005,0.0,132.216669719,119.400001526,46.0666656494
2017-01-03 11:00:00+08:00,48.0,0.0,133.050003052,119.925003052,45.5999984741
2017-01-03 11:05:00+08:00,49.8933321635,0.0,132.800003052,119.166666667,46.1199989319
2017-01-03 11:10:00+08:00,49.2799987793,0.0,132.925003052,118.400001526,45.6799983978
2017-01-03 11:15:00+08:00,49.6666666667,0.0,131.383336385,121.466667175,46.3999989827
2017-01-03 11:20:00+08:00,48.7399997711,0.0,133.200004578,119.050003052,45.9200000763
2017-01-03 11:25:00+08:00,49.4399986267,0.0,133.116668701,119.450002035,45.77333196
2017-01-03 11:30:00+08:00,48.719997406,0.0,132.750007629,116.875,45.2399997711
2017-01-03 11:35:00+08:00,49.4533322652,0.0,136.450007121,120.233334859,45.906665802
2017-01-03 11:40:00+08:00,49.3399982453,0.0,131.125003814,116.100002289,46.919998169
2017-01-03 11:45:00+08:00,48.946665446,0.0,133.966669719,121.633333842,44.4799995423
2017-01-03 11:50:00+08:00,49.5999984741,0.0,126.174999237,118.375,46.2199993134
2017-01-03 11:55:00+08:00,49.1066652934,0.0,134.450002035,119.983334859,46.1333325704
2017-01-03 12:00:00+08:00,49.3999996185,0.0,131.875007629,118.025001526,46.1799983978
2017-01-03 12:05:00+08:00,49.5066655477,0.0,133.133336385,119.066665649,46.5199991862
2017-01-03 12:10:00+08:00,49.1399993897,0.0,131.250007629,119.75,46.4400005341
2017-01-03 12:15:00+08:00,48.9999987284,0.0,134.01667277,119.233334859,47.0133323669
2017-01-03 12:20:00+08:00,49.1799983978,0.0,131.900009155,119.0,45.7399997711
2017-01-03 12:25:00+08:00,48.6933326721,0.0,131.233337402,116.733334859,45.2399991353
2017-01-03 12:30:00+08:00,48.1399993897,0.0,133.450004578,111.299999237,44.9399986267
2017-01-03 12:35:00+08:00,48.813331604,0.0,125.066668193,99.4166666667,45.5199991862
2017-01-03 12:40:00+08:00,49.7399997711,0.0,135.925003051,68.6500015259,45.8199996948
2017-01-03 12:45:00+08:00,49.0533320109,0.0,127.183336894,62.3000005086,45.7066650391
2017-01-03 12:50:00+08:00,49.5199985504,0.0,136.050003052,47.1250019073,45.9400005341
2017-01-03 12:55:00+08:00,49.5333328247,0.0,133.75,58.9000002543,44.4933319092
2017-01-03 13:00:00+08:00,48.7199993134,0.0,133.025001526,61.0,43.6399993897
2017-01-03 13:05:00+08:00,48.4533309936,0.0,132.5,98.1000010174,45.5466651917
2017-01-03 13:10:00+08:00,48.8399982453,0.0,133.175003051,110.025001526,45.5999984741
2017-01-03 13:15:00+08:00,48.2666651408,0.0,132.500005086,112.200002035,44.6399993896
2017-01-03 13:20:00+08:00,47.6799983978,0.0,133.150001526,114.200000763,45.2199993134
2017-01-03 13:25:00+08:00,48.6266657511,0.0,124.683334351,116.950002035,45.1466662089
2017-01-03 13:30:00+08:00,48.0399990082,0.0,111.675003052,120.200004578,45.5599975586
2017-01-03 13:35:00+08:00,47.3999989827,0.0,94.0166676839,116.316668193,46.973332723
2017-01-03 13:40:00+08:00,48.0599994659,0.0,79.5,117.625,45.9799976349
2017-01-03 13:45:00+08:00,47.839998881,0.0,60.8666674296,119.166666667,46.6666666667
2017-01-03 13:50:00+08:00,48.0,0.0,57.9000015259,118.450000763,46.1199989319
2017-01-03 13:55:00+08:00,47.8666648865,0.0,88.2333348592,118.966669719,44.0666656494
2017-01-03 14:00:00+08:00,47.859998703,0.0,116.75,117.0,46.1799983978
2017-01-03 14:05:00+08:00,48.906665802,0.0,131.050008138,118.66666921,44.6666653951
2017-01-03 14:10:00+08:00,49.3999977112,0.0,131.074996948,120.375,46.1599998474
2017-01-03 14:15:00+08:00,49.0666656494,0.0,131.283335368,118.616668701,45.7999979655
2017-01-03 14:20:00+08:00,49.1599998474,0.0,131.825004578,116.174999237,45.1599998475
2017-01-03 14:25:00+08:00,49.2933324178,0.0,132.633336385,117.216667175,45.3866653443
2017-01-03 14:30:00+08:00,49.0200004578,0.0,132.475006104,119.000003815,46.0999984741
2017-01-03 14:35:00+08:00,48.3866653442,0.0,132.433334351,118.050000509,45.5199979146
2017-01-03 14:40:00+08:00,48.4599990845,0.0,132.000007629,118.250003815,46.1199989318
2017-01-03 14:45:00+08:00,48.4666646322,0.0,132.150004069,118.616666158,45.973332723
2017-01-03 14:50:00+08:00,48.9399986267,0.0,132.375,116.700000763,47.1199989319
2017-01-03 14:55:00+08:00,49.1599998474,0.0,132.583333333,117.216667175,48.2266654968
2017-01-03 15:00:00+08:00,48.5999984741,0.0,130.800003051,118.575000763,47.8999996185
2017-01-03 15:05:00+08:00,48.9333318075,0.0,131.550003052,116.516670227,50.906665802
2017-01-03 15:10:00+08:00,49.359998703,0.0,128.750003814,117.475002289,60.419998169
2017-01-03 15:15:00+08:00,48.6800003052,0.0,130.350006104,122.050003052,69.0
2017-01-03 15:15:00+08:00,48.719997406,0.0,133.300003052,117.950004578,62.7599983215
2017-01-03 15:20:00+08:00,48.6399993897,0.0,132.275001526,119.225002289,69.0999984741
2017-01-03 15:25:00+08:00,48.1466662089,0.0,131.283335368,117.316668193,76.4133326213
2017-01-03 15:30:00+08:00,48.5599994659,0.0,131.125007629,118.675003052,81.5799980164
2017-01-03 15:35:00+08:00,48.7999992371,0.0,132.400004069,120.050003052,96.7866668701
2017-01-03 15:40:00+08:00,48.9399986267,0.0,131.175003052,118.575000763,103.859996796
2017-01-03 15:45:00+08:00,48.1466662089,0.0,131.383336385,117.483334859,98.8933334349
2017-01-03 15:50:00+08:00,48.4200000762,0.0,132.300003052,121.125003815,100.719997406
2017-01-03 15:55:00+08:00,49.5333315531,0.0,132.133336385,118.266667684,110.679997762
2017-01-03 16:00:00+08:00,48.1599979401,0.0,132.125007629,119.400001526,109.099998475
2017-01-03 16:05:00+08:00,49.1199989319,0.0,131.83333842,116.150001526,92.5066630045
2017-01-03 16:10:00+08:00,48.8199977874,0.0,132.150009155,120.224998474,87.5199966431
2017-01-03 16:15:00+08:00,48.8133328755,0.0,131.133336385,120.100001017,74.2399978638
2017-01-03 16:20:00+08:00,48.7999992371,0.0,131.900009155,119.900001526,67.580001831
2017-01-03 16:25:00+08:00,48.9999987284,0.0,132.100001017,116.133336385,57.9866650899
2017-01-03 16:30:00+08:00,49.8199996948,0.0,131.825004578,111.125,53.1799983978
2017-01-03 16:35:00+08:00,48.3999989827,0.0,132.800003052,117.133336385,49.4799982707
2017-01-03 16:40:00+08:00,48.7799987793,0.0,131.650001526,118.550003052,47.3199977874
2017-01-03 16:45:00+08:00,48.8799997966,0.0,132.550003052,118.650001526,45.7999992371
2017-01-03 16:50:00+08:00,48.9799995422,0.0,131.849998474,121.575000763,45.15999794
2017-01-03 16:55:00+08:00,48.7599983216,0.0,130.5,121.400001526,45.2266654968
2017-01-03 17:00:00+08:00,48.859998703,0.0,119.600002289,118.674999237,45.3799972534
2017-01-03 17:05:00+08:00,,,,,
2017-01-03 17:10:00+08:00,,,,,
2017-01-03 17:15:00+08:00,,,,,
2017-01-03 17:20:00+08:00,,,,,
2017-01-03 17:25:00+08:00,,,,,
2017-01-03 17:30:00+08:00,,,,,
2017-01-03 17:35:00+08:00,,,,,
2017-01-03 17:40:00+08:00,,,,,
2017-01-03 17:45:00+08:00,47.7599983215,0.0,100.950004578,122.5,45.8799972534
2017-01-03 17:50:00+08:00,49.1066652934,0.0,92.1999994914,120.683334351,45.8666648865
2017-01-03 17:55:00+08:00,48.3999996185,0.0,82.375,115.674999237,47.3399982453
2017-01-03 18:00:00+08:00,16.039999644,0.0,22.9833333331,40.4833328239,15.5866667181
2017-01-03 18:05:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-01-03 18:10:00+08:00,-0.0133333330353,0.0,-0.050000000745,-0.10000000149,-0.0399999991059
2017-01-03 18:15:00+08:00,0.0,0.0,-0.0500000007451,-0.10000000149,-0.0199999995529
2017-01-03 18:20:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-01-03 18:25:00+08:00,0.0,0.0,0.0,-0.0250000003725,-0.0199999995529
2017-01-03 18:30:00+08:00,0.0,0.0,-0.0250000003725,-0.10000000149,-0.0199999995529
2017-01-03 18:35:00+08:00,0.0,0.0,0.0,-0.10000000149,-0.0399999991059
2017-01-03 18:40:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-01-03 18:45:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-01-03 18:50:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.10000000149,-0.0399999991059
2017-01-03 18:55:00+08:00,0.0,0.0,-0.016666666915,-0.0666666676601,-0.0399999991059
2017-01-03 19:00:00+08:00,0.0,0.0,-0.0500000007451,-0.10000000149,-0.0399999991059
2017-01-03 19:05:00+08:00,-0.0266666660706,0.0,-0.0666666676601,-0.0500000007451,-0.0399999991059
2017-01-03 19:10:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,0.0
2017-01-03 19:15:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0133333330353
2017-01-03 19:20:00+08:00,-0.0399999991059,0.0,0.0,-0.0750000011176,-0.0199999995529
2017-01-03 19:25:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0500000007451,-0.0533333321412
2017-01-03 19:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,0.0
2017-01-03 19:35:00+08:00,-0.0133333330353,0.0,-0.016666666915,-0.0500000007451,-0.0399999991059
2017-01-03 19:40:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0199999995529
2017-01-03 19:45:00+08:00,-0.0399999991059,0.0,-0.050000000745,-0.050000000745,-0.0399999991059
2017-01-03 19:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-01-03 19:55:00+08:00,-0.0266666660706,0.0,-0.016666666915,-0.083333334575,-0.0266666660706
2017-01-03 20:00:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-01-03 20:05:00+08:00,-0.0133333330353,0.0,-0.016666666915,-0.0333333338301,-0.0399999991059
2017-01-03 20:10:00+08:00,-0.0199999995529,0.0,0.0,-0.0500000007451,-0.0199999995529
2017-01-03 20:15:00+08:00,0.0,0.0,-0.0500000007451,-0.083333334575,-0.0133333330353
2017-01-03 20:20:00+08:00,0.0,0.0,-0.0500000007451,-0.10000000149,-0.0399999991059
2017-01-03 20:25:00+08:00,-0.0399999991059,0.0,-0.0333333338301,-0.050000000745,-0.0266666660706
2017-01-03 20:30:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-01-03 20:35:00+08:00,-0.0133333330353,0.0,-0.050000000745,-0.0500000007451,-0.0266666660706
2017-01-03 20:40:00+08:00,-0.0399999991059,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-01-03 20:45:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-01-03 20:50:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-01-03 20:55:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-01-03 21:00:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0399999991059
2017-01-03 21:05:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-01-03 21:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-01-03 21:15:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-01-03 21:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-01-03 21:25:00+08:00,-0.0266666660706,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-01-03 21:30:00+08:00,-0.0399999991059,0.0,0.0,-0.0750000011176,-0.0399999991059
2017-01-03 21:35:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-01-03 21:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-01-03 21:45:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-01-03 21:50:00+08:00,-0.0399999991059,0.0,-0.0250000003725,-0.0500000007451,0.0
2017-01-03 21:55:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0399999991059
2017-01-03 22:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-01-03 22:05:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-01-03 22:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-01-03 22:15:00+08:00,-0.0133333330353,0.0,-0.016666666915,-0.0500000007451,-0.0266666660706
2017-01-03 22:20:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-01-03 22:25:00+08:00,0.0,0.0,-0.050000000745,-0.0666666676601,-0.0133333330353
2017-01-03 22:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-01-03 22:35:00+08:00,0.0,0.0,-0.0333333338301,-0.10000000149,-0.0533333321412
2017-01-03 22:40:00+08:00,-0.0399999991059,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-01-03 22:45:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-01-03 22:50:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-01-03 22:55:00+08:00,0.0,0.0,-0.016666666915,-0.0500000007451,-0.0266666660706
2017-01-03 23:00:00+08:00,0.0,0.0,-0.050000000745,-0.0750000011176,-0.0399999991059
2017-01-03 23:05:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-01-03 23:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-01-03 23:15:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-01-03 23:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0250000003725,-0.0399999991059
2017-01-03 23:25:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-01-03 23:30:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-01-03 23:35:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-01-03 23:40:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0399999991059
2017-01-03 23:45:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0266666660706
2017-01-03 23:50:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.10000000149,-0.0199999995529
2017-01-03 23:55:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.083333334575,0.0
2017-01-04 00:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-01-04 00:05:00+08:00,-0.0399999991059,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-01-04 00:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-01-04 00:15:00+08:00,-0.0399999991059,0.0,-0.0333333338301,-0.0666666676601,0.0
2017-01-04 00:20:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-01-04 00:25:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0399999991059
2017-01-04 00:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-01-04 00:35:00+08:00,-0.0133333330353,0.0,-0.0333333338301,-0.050000000745,-0.0133333330353
2017-01-04 00:40:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-01-04 00:45:00+08:00,-0.0266666660706,0.0,-0.016666666915,-0.0666666676601,-0.0266666660706
2017-01-04 00:50:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,0.0
2017-01-04 00:55:00+08:00,-0.0133333330353,0.0,-0.016666666915,-0.0500000007451,-0.0399999991059
2017-01-04 01:00:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-01-04 01:05:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0500000007451,-0.0399999991059
2017-01-04 01:10:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-01-04 01:15:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,0.0
2017-01-04 01:20:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,0.0
2017-01-04 01:25:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,-0.0133333330353
2017-01-04 01:30:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.10000000149,-0.0199999995529
2017-01-04 01:35:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0133333330353
2017-01-04 01:40:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-01-04 01:45:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0399999991059
2017-01-04 01:50:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0250000003725,-0.0399999991059
2017-01-04 01:55:00+08:00,0.0,0.0,-0.0333333338301,-0.0666666676601,-0.0266666660706
2017-01-04 02:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-01-04 02:05:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.083333334575,-0.0133333330353
2017-01-04 02:10:00+08:00,-0.0199999995529,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-01-04 02:15:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,0.0
2017-01-04 02:20:00+08:00,0.0,0.0,-0.0250000003725,-0.0750000011176,-0.0199999995529
2017-01-04 02:25:00+08:00,0.0,0.0,-0.0333333338301,-0.0500000007451,-0.0133333330353
2017-01-04 02:30:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0399999991059
2017-01-04 02:35:00+08:00,-0.0266666660706,0.0,-0.0500000007451,-0.0500000007451,0.0
2017-01-04 02:40:00+08:00,0.0,0.0,-0.0250000003725,-0.0500000007451,-0.0199999995529
2017-01-04 02:45:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-01-04 02:50:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-01-04 02:55:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0266666660706
2017-01-04 03:00:00+08:00,0.0,0.0,-0.0500000007451,-0.0500000007451,-0.0599999986589
2017-01-04 03:05:00+08:00,-0.0133333330353,0.0,-0.0500000007451,-0.0666666676601,-0.0399999991059
2017-01-04 03:10:00+08:00,-0.0199999995529,0.0,-0.0500000007451,-0.0500000007451,-0.0199999995529
2017-01-04 03:15:00+08:00,0.0,0.0,-0.0500000007451,-0.0666666676601,-0.0266666660706
2017-01-04 03:20:00+08:00,0.0,0.0,-0.0500000007451,-0.0750000011176,-0.0199999995529
2017-01-04 03:25:00+08:00,0.0,0.0,-0.0500000007451,-0.0333333338301,-0.0399999991059
2017-01-04 03:30:00+08:00,0.0,0.0,0.125000005588,119.325000763,0.0
2017-01-04 03:35:00+08:00,0.0,0.0,0.466666678588,120.533335368,-0.0399999991059
2017-01-04 03:40:00+08:00,0.0,0.0,0.374999994412,120.475002289,-0.0399999991059
2017-01-04 03:45:00+08:00,-0.0266666660706,0.0,0.450000007947,121.650001526,-0.0399999991059
2017-01-04 03:50:00+08:00,0.0,0.0,0.175000000745,116.075000763,-0.0199999995529
2017-01-04 03:55:00+08:00,0.0,0.0,0.300000011921,120.91666921,-0.0266666660706
2017-01-04 04:00:00+08:00,-0.0199999995529,0.0,0.07500000298,121.450000763,-0.0199999995529
2017-01-04 04:05:00+08:00,0.0,0.0,11.0500001907,118.900001526,144.933329264
2017-01-04 04:10:00+08:00,0.0,0.0,11.4000005722,122.175003052,140.679992675
2017-01-04 04:15:00+08:00,0.0,0.0,11.9333337148,117.816668193,143.386667888
2017-01-04 04:20:00+08:00,-0.0399999991059,0.0,12.0000004768,120.350002289,140.219993591
